prefix_28	short_name_28	name_28
C4:95:4D:C0:00:00/28	Solidgea	SolidGear Corporation
C4:95:4D:D0:00:00/28	NewlandE	Newland Era Edu Hi-Tech(BeiJing)Co.,Ltd
C4:95:4D:E0:00:00/28	CanareEl	Canare Electric Co., Ltd.
C4:FF:BC:00:00:00/28	DanegoBv	Danego BV
C4:FF:BC:10:00:00/28	Visatech	Visatech C0., Ltd.
C4:FF:BC:20:00:00/28	Mobiletr	Mobiletron Electronics Co., Ltd
C4:FF:BC:30:00:00/28	Shenzhen	Shenzhen Kalif Electronics Co.,Ltd
C4:FF:BC:40:00:00/28	Imagetec	iMageTech CO.,LTD.
C4:FF:BC:50:00:00/28	Comtime	comtime GmbH
C4:FF:BC:60:00:00/28	Shenzhen	Shenzhen C & D Electronics Co., Ltd.
C4:FF:BC:70:00:00/28	Critical	Critical Link
C4:FF:BC:80:00:00/28	Shenzhen	ShenZhen ZYT Technology co., Ltd
C4:FF:BC:90:00:00/28	GsmInnov	GSM Innovations Pty Ltd
C4:FF:BC:A0:00:00/28	Advanced	Advanced Navigation
C4:FF:BC:B0:00:00/28	KagaElec	Kaga Electronics Co.,Ltd.
C4:FF:BC:C0:00:00/28	KyongboE	KyongBo Electric Co., Ltd.
C4:FF:BC:D0:00:00/28	BeijingK	Beijing KDF information technology co. LTD.
C4:FF:BC:E0:00:00/28	Viratec	viRaTec GmbH
C8:2C:2B:00:00:00/28	Fungible	Fungible, Inc.
C8:2C:2B:10:00:00/28	Galgus
C8:2C:2B:20:00:00/28	ReppHeal	Repp Health
C8:2C:2B:30:00:00/28	RfEngine	RF Engineering and Energy Resource
C8:2C:2B:40:00:00/28	IwaveTec	iWave Systems Tech Pvt Ltd
C8:2C:2B:50:00:00/28	Dalco	Dalco Ag
C8:2C:2B:60:00:00/28	GravIT	Grav I.T.
C8:2C:2B:70:00:00/28	MerpaBil	Merpa Bilgi Islem Ltd.Sti
C8:2C:2B:80:00:00/28	Verifone	Verifone Systems (China),lnc.
C8:2C:2B:90:00:00/28	BiotSpZO	BIOT Sp. z o.o.
C8:2C:2B:A0:00:00/28	Shiftall	Shiftall Inc.
C8:2C:2B:B0:00:00/28	KunshanS	Kunshan SVL Electric Co.,Ltd
C8:2C:2B:C0:00:00/28	SmartWir	Smart Wires Inc
C8:2C:2B:D0:00:00/28	Ubitron	UBITRON Co.,LTD
C8:2C:2B:E0:00:00/28	Fränkisc	Fränkische Rohrwerke Gebr. Kirchner GmbH & Co. KG
C8:63:14:00:00:00/28	WesternR	Western Reserve Controls, Inc.
C8:63:14:10:00:00/28	Autonics	Autonics Co., Ltd.
C8:63:14:20:00:00/28	Tymphany	Tymphany Acoustic Technology (Huizhou) Co., Ltd.
C8:63:14:30:00:00/28	Trackman
C8:63:14:40:00:00/28	Shenzhen	Shenzhen Zero Zero Infinity Technology Co.，Ltd.
C8:63:14:50:00:00/28	MeyerEle	Meyer Electronics Limited
C8:63:14:60:00:00/28	GrinbiPa	Grinbi Partners
C8:63:14:70:00:00/28	Shenzhen	Shenzhen Wesion Technology Co., Ltd
C8:63:14:80:00:00/28	Thinci	Thinci, Inc.
C8:63:14:90:00:00/28	MaxcomSA	Maxcom S.A.
C8:63:14:A0:00:00/28	Optictim	Optictimes Co.,Ltd
C8:63:14:B0:00:00/28	Shenzhen	Shenzhen Lihewei Electronics Co.,Ltd.Hunan Branch
C8:63:14:C0:00:00/28	FreeusLl	Freeus LLC
C8:63:14:D0:00:00/28	Telemati	Telematix AG
C8:63:14:E0:00:00/28	TaylorDy	Taylor Dynamometer
C8:8E:D1:00:00:00/28	Aisworld	Aisworld Private Limited
C8:8E:D1:10:00:00/28	GermanPi	German Pipe GmbH
C8:8E:D1:20:00:00/28	Rotronic	Rotronic Ag
C8:8E:D1:30:00:00/28	LinxTech	Linx Technologies
C8:8E:D1:40:00:00/28	Comlab	Comlab AG
C8:8E:D1:50:00:00/28	Fibergat	Fibergate.Inc
C8:8E:D1:60:00:00/28	Shenyang	Shenyang Machine Tool(Group) Research & Design Institute Co., Ltd, Shanghai Branch
C8:8E:D1:70:00:00/28	UbeDbaPl	Ube, Inc. (dba Plum)
C8:8E:D1:80:00:00/28	Electron	Electronic Controls Design, Inc.
C8:8E:D1:90:00:00/28	Focalcre	Focalcrest, Ltd.
C8:8E:D1:A0:00:00/28	ApSensin	AP Sensing GmbH
C8:8E:D1:B0:00:00/28	Advanced	Advanced Micro Controls Inc.
C8:8E:D1:C0:00:00/28	Shanghai	Shanghai Bwave Technology Co.,Ltd
C8:8E:D1:D0:00:00/28	PhoenixE	Phoenix Engineering Corp.
C8:8E:D1:E0:00:00/28	Aventics	Aventics GmbH
C8:8E:D1:F0:00:00/28	Private
CC:1B:E0:00:00:00/28	Microtec	Microtech System,Inc
CC:1B:E0:10:00:00/28	BeijingD	Beijing Daotongtianxia Co.Ltd.
CC:1B:E0:20:00:00/28	I-Trinet	i-Trinetech Co.,Ltd.
CC:1B:E0:30:00:00/28	Shenzhen	Shenzhen Vanstor Technology Co.,Ltd
CC:1B:E0:40:00:00/28	Laserwor	Laserworld (Switzerland) AG
CC:1B:E0:50:00:00/28	Earphone	Earphone Connection, Ubc.
CC:1B:E0:60:00:00/28	IcRealte	IC RealTech
CC:1B:E0:70:00:00/28	SichuanD	Sichuan Dianjia network technology Co.Ltd.
CC:1B:E0:80:00:00/28	MdtTechn	MDT technologies GmbH
CC:1B:E0:90:00:00/28	Mobistor	MobiStor Technology Inc.
CC:1B:E0:A0:00:00/28	MatterLa	Matter Labs Pty Ltd
CC:1B:E0:B0:00:00/28	Art&Core	ART&CORE Inc
CC:1B:E0:C0:00:00/28	Guangzho	Guangzhou Southelectric Power Science Technology Development Co.,Ltd.
CC:1B:E0:D0:00:00/28	NewstarH	Newstar (Hk) Electronic Development Limited
CC:1B:E0:E0:00:00/28	CassiaNe	Cassia Networks
CC:1B:E0:F0:00:00/28	Private
CC:22:37:00:00:00/28	MedcomSp	MEDCOM sp. z o.o.
CC:22:37:10:00:00/28	TermaSpZ	Terma Sp. z o.o.
CC:22:37:20:00:00/28	ApeironD	Apeiron Data Systems
CC:22:37:30:00:00/28	Xconnect	XConnect Professional Services
CC:22:37:40:00:00/28	Shanghai	Shanghai Cargoa M.&E.Equipment Co.Ltd
CC:22:37:50:00:00/28	BeijingS	Beijing Safesoft Greatmaker Co.,ltd
CC:22:37:60:00:00/28	SiemensA	Siemens AG Austria
CC:22:37:70:00:00/28	Shanghai	Shanghai Doit IOT Technology Co.,Ltd.
CC:22:37:80:00:00/28	SafiloSP	Safilo S.p.A.
CC:22:37:90:00:00/28	EInk	E Ink Corp
CC:22:37:A0:00:00/28	Shenzhen	shenzhen zonglian network technology limited
CC:22:37:B0:00:00/28	Tolomati	Tolomatic, Inc.
CC:22:37:C0:00:00/28	HebeiZhs	Hebei ZHSF Technology Co.,Ltd.
CC:22:37:D0:00:00/28	Shenzhen	Shenzhen Hooenergy Technology Co.,Ltd
CC:22:37:E0:00:00/28	Manufact	Manufacturas Y Transformados Ab, S.L.
CC:D3:1E:00:00:00/28	Samim	SAMIM Co
CC:D3:1E:10:00:00/28	RondoBur	Rondo Burgdorf AG
CC:D3:1E:20:00:00/28	Neptune	Neptune Systems
CC:D3:1E:30:00:00/28	Ken	Ken A/S
CC:D3:1E:40:00:00/28	PjgSyste	PJG Systementwicklung GmbH
CC:D3:1E:50:00:00/28	Ntmore	NTmore.Co.,Ltd
CC:D3:1E:60:00:00/28	BbposInt	BBPOS International Limited
CC:D3:1E:70:00:00/28	Shenzhen	Shenzhen Decnta Technology Co.,LTD.
CC:D3:1E:80:00:00/28	Inoage	inoage GmbH
CC:D3:1E:90:00:00/28	SiemensM	Siemens AG, MO MLT BG
CC:D3:1E:A0:00:00/28	HaishuTe	Haishu Technology LIMITED
CC:D3:1E:B0:00:00/28	ElkProdu	Elk Products
CC:D3:1E:C0:00:00/28	Nantener	NantEnergy
CC:D3:1E:D0:00:00/28	CujoLlc	Cujo Llc
CC:D3:1E:E0:00:00/28	Shenzhen	ShenZhenBoryNet Co.,LTD.
CC:D3:9D:00:00:00/28	Inx	Inx Co.,Ltd.
CC:D3:9D:10:00:00/28	EvokoUnl	Evoko Unlimited AB
CC:D3:9D:20:00:00/28	Continen	Continental Control Systems
CC:D3:9D:30:00:00/28	Magtarge	MagTarget LLC
CC:D3:9D:40:00:00/28	Shenzhen	Shenzhen Chenggu Technology Co., Ltd
CC:D3:9D:50:00:00/28	Shenzhen	Shenzhen Royole Technologies Co., Ltd.
CC:D3:9D:60:00:00/28	Krontech
CC:D3:9D:70:00:00/28	Glenair
CC:D3:9D:80:00:00/28	Obelisk	Obelisk Inc.
CC:D3:9D:90:00:00/28	BejingNe	Bejing Nexsec Inc.
CC:D3:9D:A0:00:00/28	Lubelski	Lubelskie Fabryki Wag FAWAG S.A.
CC:D3:9D:B0:00:00/28	Q-Branch	Q-Branch Labs, Inc.
CC:D3:9D:C0:00:00/28	Hangzhou	Hangzhou Scooper Technology Co.,Ltd.
CC:D3:9D:D0:00:00/28	Ethernit	Ethernity Networks
CC:D3:9D:E0:00:00/28	Shanghai	Shanghai tongli information technology co. LTD
D0:22:12:00:00:00/28	SpiritIt	Spirit IT B.V.
D0:22:12:10:00:00/28	Aim
D0:22:12:20:00:00/28	Rhenac	RHENAC Systems GmbH
D0:22:12:40:00:00/28	Viatron	Viatron GmbH
D0:22:12:50:00:00/28	Shanghai	Shanghai Routech Co., Ltd
D0:22:12:60:00:00/28	UranoInd	Urano Industria De Balancas E Equipamentos Ltda
D0:22:12:70:00:00/28	Cliptech	Cliptech Industria e Comercio Ltda
D0:22:12:80:00:00/28	Shenzhen	Shenzhen SIC Technology. Co., Ltd.
D0:22:12:90:00:00/28	Uab&Quot	UAB &quot;SALDA&quot;
D0:22:12:A0:00:00/28	Gns	GNS-GmbH
D0:22:12:B0:00:00/28	Schleife	Schleifenbauer Holding BV
D0:22:12:C0:00:00/28	XperioLa	Xperio Labs Ltd.
D0:22:12:D0:00:00/28	Shenzhen	Shenzhen Zhongxi Security Co.,Ltd
D0:22:12:E0:00:00/28	U::Lux	u::Lux GmbH
D0:22:12:F0:00:00/28	Private
D0:5F:64:00:00:00/28	Decathlo	Decathlon SA
D0:5F:64:10:00:00/28	Hangzhou	Hangzhou ToupTek Photonics Co., Ltd.
D0:5F:64:20:00:00/28	Shanghai	Shanghai Zhongmi Communication Technology Co.,Ltd
D0:5F:64:30:00:00/28	HuaqinTe	Huaqin Telecom Hong Kong Ltd
D0:5F:64:40:00:00/28	Wallbe	wallbe GmbH
D0:5F:64:50:00:00/28	AtollSol	Atoll Solutions Private Limited
D0:5F:64:60:00:00/28	CyrusTec	Cyrus Technology GmbH
D0:5F:64:70:00:00/28	BeijingC	Beijing Core Shield Group Co., Ltd.
D0:5F:64:80:00:00/28	Tytocare	TytoCare LTD.
D0:5F:64:90:00:00/28	Shanghai	Shanghai Luying International Trade Co.,Ltd
D0:5F:64:A0:00:00/28	Partnern	PartnerNET LTD
D0:5F:64:B0:00:00/28	NorthAme	North American Blue Tiger Company, LLC
D0:5F:64:C0:00:00/28	NanjingH	Nanjing Huamai Technology Co.,Ltd
D0:5F:64:D0:00:00/28	Shenzhen	Shenzhen Canzone Technology Co.,Ltd.
D0:5F:64:E0:00:00/28	Montblan	Montblanc-Simplo GmbH
D0:76:50:00:00:00/28	Centrale	CentrAlert, Inc.
D0:76:50:10:00:00/28	DaikenAu	Daiken Automacao Ltda
D0:76:50:20:00:00/28	HappoSol	Happo Solutions Oy
D0:76:50:30:00:00/28	TapkoTec	TAPKO Technologies GmbH
D0:76:50:40:00:00/28	Private
D0:76:50:50:00:00/28	Annapurn	Annapurna Labs
D0:76:50:60:00:00/28	Picobrew	Picobrew LLC
D0:76:50:70:00:00/28	EncoredT	ENCORED Technologies, Inc.
D0:76:50:80:00:00/28	Accumula	Accumulate AB
D0:76:50:90:00:00/28	Greenwav	Greenwave Scientific
D0:76:50:A0:00:00/28	Inventde	InventDesign
D0:76:50:B0:00:00/28	Pelkorea
D0:76:50:C0:00:00/28	Electro-	Electro-Motive Diesel
D0:76:50:D0:00:00/28	Tecnotro	tecnotron elekronik gmbh
D0:76:50:E0:00:00/28	Revox	Revox Inc.
D0:76:50:F0:00:00/28	Private
D0:C8:57:00:00:00/28	YuanHigh	YUAN High-Tech Development Co., Ltd.
D0:C8:57:10:00:00/28	Dali	Dali A/S
D0:C8:57:20:00:00/28	Forgamer	Forgamers Inc.
D0:C8:57:30:00:00/28	Mobicon
D0:C8:57:40:00:00/28	IminTech	Imin Technology Pte Ltd
D0:C8:57:50:00:00/28	BeijingI	Beijing Inspiry Technology Co., Ltd.
D0:C8:57:60:00:00/28	Innovati	Innovative Industrial(HK)Co., Limited
D0:C8:57:70:00:00/28	EcoMobil	Eco Mobile
D0:C8:57:80:00:00/28	NanjingM	Nanjing Magewell Electronics Co.,Ltd
D0:C8:57:90:00:00/28	Shenzhen	Shenzhen xiaosha Intelligence Technology Co. Ltd
D0:C8:57:A0:00:00/28	Shenzhen	shenzhen cnsun
D0:C8:57:B0:00:00/28	Chunghsi	Chunghsin International Electronics Co.,Ltd.
D0:C8:57:C0:00:00/28	DanteSec	Dante Security Inc.
D0:C8:57:D0:00:00/28	Iflytek	Iflytek Co.,Ltd.
D0:C8:57:E0:00:00/28	E-T-AEle	E-T-A Elektrotechnische Apparate GmbH
D0:D9:4F:00:00:00/28	PerfantT	Perfant Technology Co., Ltd
D0:D9:4F:10:00:00/28	Mycable	mycable GmbH
D0:D9:4F:20:00:00/28	TecoImag	Teco Image Systems Co., Ltd.
D0:D9:4F:30:00:00/28	BeijingY	Beijing Yiwangxuntong Technology
D0:D9:4F:40:00:00/28	PeikerCe	peiker CEE
D0:D9:4F:50:00:00/28	OptigoNe	Optigo Networks
D0:D9:4F:60:00:00/28	HyundaiA	Hyundai Autohow
D0:D9:4F:70:00:00/28	Private
D0:D9:4F:80:00:00/28	ApptionL	Apption Labs Limited
D0:D9:4F:90:00:00/28	Hangzhou	Hangzhou xiaoben technology co.,Ltd
D0:D9:4F:A0:00:00/28	Shenzhen	Shenzhen FDC Electuonic Co.,Ltd.
D0:D9:4F:B0:00:00/28	MaxSmart	MAX Smart Home, LLC
D0:D9:4F:C0:00:00/28	Arrowave	Arrowave Technologies Limited
D0:D9:4F:D0:00:00/28	Duksanme	Duksanmecasys Co., Ltd.
D0:D9:4F:E0:00:00/28	Appotron	Appotronics Co., Ltd
D4:25:CC:00:00:00/28	NordiTel	Nordi Telekommunikatsiooni Oü
D4:25:CC:10:00:00/28	EwareInf	Eware Information Technology com.,Ltd
D4:25:CC:20:00:00/28	Musiclen	MusicLens Inc.
D4:25:CC:30:00:00/28	Eisst	EISST Ltd
D4:25:CC:40:00:00/28	Barobo	Barobo, Inc.
D4:25:CC:50:00:00/28	BvkTechn	bvk technology
D4:25:CC:60:00:00/28	NanjingL	Nanjing LES Information Technology Co., Ltd
D4:25:CC:70:00:00/28	Bluecats	BlueCats US, LLC
D4:25:CC:80:00:00/28	DolbyLab	Dolby Laboratories, Inc.
D4:25:CC:90:00:00/28	TakumiJa	Takumi Japan Ltd
D4:25:CC:A0:00:00/28	E-Metrot	E-MetroTel
D4:25:CC:B0:00:00/28	Veea
D4:25:CC:C0:00:00/28	PosnetPo	POSNET Polska S.A.
D4:25:CC:D0:00:00/28	Combined	Combined Energy Technologies Pty Ltd
D4:25:CC:E0:00:00/28	Coperion
D4:7C:44:00:00:00/28	ExaforeO	Exafore Oy
D4:7C:44:10:00:00/28	InnovizT	Innoviz Technologies LTD
D4:7C:44:20:00:00/28	YundingN	YunDing Network Technology (Beijing) Co., Ltd
D4:7C:44:30:00:00/28	OmronSen	Omron Sentech Co., Ltd.
D4:7C:44:40:00:00/28	SammiOnf	Sammi Onformation Systems
D4:7C:44:50:00:00/28	LsCommun	LS Communication Co.,Ltd.
D4:7C:44:60:00:00/28	AsdaIct	ASDA ICT Co., Ltd.
D4:7C:44:70:00:00/28	PongeeIn	Pongee Industries Co., Ltd.
D4:7C:44:80:00:00/28	BeijingM	Beijing Maystar Information Technology Co., Ltd.
D4:7C:44:90:00:00/28	SuzhouWa	Suzhou Wan Dian Zhang Network Technology Co., Ltd
D4:7C:44:A0:00:00/28	Tendzone	Tendzone International Pte Ltd
D4:7C:44:B0:00:00/28	Optim	OPTiM Corporation
D4:7C:44:C0:00:00/28	StriveOr	Strive Orthopedics Inc
D4:7C:44:D0:00:00/28	HuaqinTe	Huaqin Telecom Technology Co.,Ltd.
D4:7C:44:E0:00:00/28	Shenzhen	Shenzhen Anysec Technology Co. Ltd
D8:86:0B:00:00:00/28	InspurGr	Inspur Group Co., Ltd.
D8:86:0B:10:00:00/28	Krspace
D8:86:0B:20:00:00/28	GetSat	Get SAT
D8:86:0B:30:00:00/28	Auvidea	Auvidea GmbH
D8:86:0B:40:00:00/28	Teplovod	Teplovodokhran Ltd.
D8:86:0B:50:00:00/28	Camtrace
D8:86:0B:60:00:00/28	Scanmati	Scanmatik
D8:86:0B:70:00:00/28	Grünbeck	Grünbeck Wasseraufbereitung GmbH
D8:86:0B:80:00:00/28	VrindaNa	Vrinda Nano Technologies Pvt Ltd
D8:86:0B:90:00:00/28	DigitalC	Digital Concepts
D8:86:0B:A0:00:00/28	GloScien	GLO Science
D8:86:0B:B0:00:00/28	LibraryI	Library Ideas
D8:86:0B:C0:00:00/28	YusanInd	Yusan Industries Limited
D8:86:0B:D0:00:00/28	ComnavTe	ComNav Technology Ltd.
D8:86:0B:E0:00:00/28	Shenzhen	Shenzhen Yidong Technology Co.,Ltd
DC:44:27:00:00:00/28	Suritel
DC:44:27:10:00:00/28	TeslaMot	Tesla Motors, Inc
DC:44:27:20:00:00/28	SkywaveT	Skywave Technology Co,.Ltd.
DC:44:27:30:00:00/28	GeneralM	General Microsystems Sdn Bhd
DC:44:27:40:00:00/28	NexTechn	Nex Technologies PTY LTD
DC:44:27:50:00:00/28	CenturyA	Century Audio, Inc.
DC:44:27:60:00:00/28	Ek-TeamE	EK-TEAM Elektronik- u. Kunststoff-Technik GmbH
DC:44:27:70:00:00/28	Ecoguard	EcoGuard AB
DC:44:27:80:00:00/28	WhartonE	Wharton Electronics Ltd
DC:44:27:90:00:00/28	Neusoft	Neusoft Corporation
DC:44:27:A0:00:00/28	Shanghai	Shanghai Huahong Integrated Circuit Co.,Ltd
DC:44:27:B0:00:00/28	Nautilus	Nautilus Infotech CO., Ltd.
DC:44:27:C0:00:00/28	PyrexxTe	Pyrexx Technologies GmbH
DC:44:27:D0:00:00/28	Rohde&Sc	Rohde&Schwarz Topex SA
DC:44:27:E0:00:00/28	Verifeye	VerifEye Technologies
DC:44:27:F0:00:00/28	Private
DC:E5:33:00:00:00/28	FlyhtAer	FLYHT Aerospace
DC:E5:33:10:00:00/28	AmbiLabs	Ambi Labs Limited
DC:E5:33:20:00:00/28	Remko	Remko GmbH & Co. KG
DC:E5:33:30:00:00/28	Shenzhen	ShenZhen C&D Electronics CO.Ltd.
DC:E5:33:40:00:00/28	Shenzhen	shenzhen bangying electronics co,.ltd
DC:E5:33:50:00:00/28	Controls	Controls Inc
DC:E5:33:60:00:00/28	WecanSol	WECAN Solution Inc.
DC:E5:33:70:00:00/28	SanEngin	SAN Engineering
DC:E5:33:80:00:00/28	Jb-Light	JB-Lighting Lichtanlagen GmbH
DC:E5:33:90:00:00/28	Tiertime	Tiertime Corporation
DC:E5:33:A0:00:00/28	Private
DC:E5:33:B0:00:00/28	TintelHo	Tintel Hongkong Co.Ltd
DC:E5:33:C0:00:00/28	Brck
DC:E5:33:D0:00:00/28	SuzhouAt	Suzhou ATES electronic technology co.LTD
DC:E5:33:E0:00:00/28	GiantPow	Giant Power Technology Biomedical Corporation
E0:5A:9F:00:00:00/28	Annapurn	Annapurna labs
E0:5A:9F:10:00:00/28	AitecSys	Aitec System Co., Ltd.
E0:5A:9F:20:00:00/28	ChengduS	Chengdu Song Yuan Electronic Technology Co.,Ltd
E0:5A:9F:30:00:00/28	LinkOfTh	Link of Things Co., Ltd.
E0:5A:9F:40:00:00/28	HaleProd	Hale Products
E0:5A:9F:50:00:00/28	Tryen
E0:5A:9F:60:00:00/28	Fibrain
E0:5A:9F:70:00:00/28	OmbGuita	OMB Guitars LLC
E0:5A:9F:80:00:00/28	FujianNe	Fujian Newland Auto-ID Tech. Co.,Ltd.
E0:5A:9F:90:00:00/28	Gemalto"	Gemalto "Document Readers"
E0:5A:9F:A0:00:00/28	Contempo	Contemporary Amperex Technology Co., Limited
E0:5A:9F:B0:00:00/28	Shenzhen	Shenzhen Rongan Networks Technology Co.,Ltd
E0:5A:9F:C0:00:00/28	Shenzhen	ShenZhen Mornsun Smartlinker Limited Co., LTD
E0:5A:9F:D0:00:00/28	Mountz	Mountz, Inc.
E0:5A:9F:E0:00:00/28	Shenzhen	ShenZhen Arts Changhua Intelligent Technology Co., Ltd
E0:B6:F5:00:00:00/28	Bestar	BeSTAR Corporation
E0:B6:F5:10:00:00/28	StartTod	Start Today Co.,Ltd.
E0:B6:F5:20:00:00/28	Shanghai	Shanghai- British Information Technology Co., Ltd
E0:B6:F5:30:00:00/28	HuizhouG	Huizhou GISUN Industrial CO. LTD
E0:B6:F5:40:00:00/28	Agora
E0:B6:F5:50:00:00/28	Shenzhen	Shenzhen Civicom Technology Co.,Limited
E0:B6:F5:60:00:00/28	Pomcube	POMCube Inc.
E0:B6:F5:70:00:00/28	Shenzhen	Shenzhen Xrinda Technology Ltd
E0:B6:F5:80:00:00/28	YuneecIn	Yuneec International（China）Co.，Ltd
E0:B6:F5:90:00:00/28	Motivepr	Motiveprime Consumer Electronics Pvt Ltd
E0:B6:F5:A0:00:00/28	Folksam	Folksam AB
E0:B6:F5:B0:00:00/28	MoogCros	Moog Crossbow
E0:B6:F5:C0:00:00/28	Funktel	funktel GmbH
E0:B6:F5:D0:00:00/28	ItelMobi	Itel Mobile Limited
E0:B6:F5:E0:00:00/28	AdvatekL	Advatek Lighting Pty Ltd
E4:1E:0A:00:00:00/28	Zavod№42	Zavod № 423
E4:1E:0A:10:00:00/28	Connecte	Connected Cars A/S
E4:1E:0A:20:00:00/28	IdvacoPr	IDvaco Private Limited
E4:1E:0A:30:00:00/28	AvastSof	Avast Software s.r.o.
E4:1E:0A:40:00:00/28	XprGroup	XPR Group
E4:1E:0A:50:00:00/28	AeroelSr	Aeroel srl
E4:1E:0A:60:00:00/28	SfcEnerg	SFC Energy AG
E4:1E:0A:70:00:00/28	TritiumP	Tritium Pty Ltd
E4:1E:0A:80:00:00/28	SageGlas	SAGE Glass
E4:1E:0A:90:00:00/28	BMetersS	B Meters S.R.L.
E4:1E:0A:A0:00:00/28	Fireange	FireAngel Safety Technology Ltd
E4:1E:0A:B0:00:00/28	SafetyVi	Safety Vision, LLC
E4:1E:0A:C0:00:00/28	Teletask	Teletask Belgium
E4:1E:0A:D0:00:00/28	RomoWind	ROMO Wind A/S
E4:1E:0A:E0:00:00/28	Shanghai	Shanghai LeXiang Technology Co., Ltd
E4:4C:C7:00:00:00/28	AlertAla	Alert Alarm AB
E4:4C:C7:10:00:00/28	Acs-Solu	ACS-Solutions GmbH
E4:4C:C7:20:00:00/28	DoowonEl	Doowon Electronics & Telecom Co.,Ltd
E4:4C:C7:30:00:00/28	Jsc"Svya	JSC "Svyaz Inginiring M"
E4:4C:C7:40:00:00/28	BeijingZ	Beijing Zhongchuangwei Nanjing Quantum Communication Technology Co., Ltd.
E4:4C:C7:50:00:00/28	CeLabsLl	Ce Labs, Llc
E4:4C:C7:60:00:00/28	Hangzhou	Hangzhou Ole-Systems Co., Ltd
E4:4C:C7:70:00:00/28	ChannelE	Channel Enterprises (HK) Ltd.
E4:4C:C7:80:00:00/28	IagGroup	Iag Group Ltd
E4:4C:C7:90:00:00/28	Ottomate	Ottomate International Pvt. Ltd.
E4:4C:C7:A0:00:00/28	Muzik	Muzik Inc
E4:4C:C7:B0:00:00/28	Smallhd
E4:4C:C7:C0:00:00/28	EpsBio	EPS Bio
E4:4C:C7:D0:00:00/28	TeloLimi	Telo Systems Limitd
E4:4C:C7:E0:00:00/28	FlkInfor	FLK information security technology Co,. Ltd
E4:95:6E:00:00:00/28	SmcNetwo	SMC Networks, Inc
E4:95:6E:10:00:00/28	TbandSrl	Tband srl
E4:95:6E:20:00:00/28	Shanghai	Shanghai Hoping Technology Co., Ltd.
E4:95:6E:30:00:00/28	Shanghai	Shanghai DGE Co., Ltd
E4:95:6E:40:00:00/28	GuangLia	Guang Lian Zhi Tong Technology Limited
E4:95:6E:50:00:00/28	Elan	Elan Systems
E4:95:6E:60:00:00/28	Shenzhen	Shenzhen Joyetech Electronics Co., Ltd.
E4:95:6E:70:00:00/28	National	NationalchipKorea
E4:95:6E:80:00:00/28	PtMlwtel	PT.MLWTelecom
E4:95:6E:90:00:00/28	EzelinkL	eZeLink LLC
E4:95:6E:A0:00:00/28	RedPoint	Red Point Positioning, Corp.
E4:95:6E:B0:00:00/28	Iconserv	iConservo Inc
E4:95:6E:C0:00:00/28	Shenzhen	Shenzhen Arronna Telecom Co.,Ltd
E4:95:6E:D0:00:00/28	Shanghai	Shanghai Tieda Telecommunications Equipment Co.,LTD.
E4:95:6E:E0:00:00/28	TacomPro	Tacom Projetos Bilhetagem Inteligente ltda
E4:95:6E:F0:00:00/28	Private
E8:18:63:00:00:00/28	Digimagu	DigiMagus Technology (Shenzhen) Co., Ltd
E8:18:63:10:00:00/28	Clabsys
E8:18:63:20:00:00/28	AvconInf	AVCON Information Technology Co.,Ltd
E8:18:63:30:00:00/28	Dongguan	DongGuan Pengxun Electronics Technology Co., Ltd.
E8:18:63:40:00:00/28	Guangzho	Guangzhou Tianyi Electronics Co., Ltd
E8:18:63:50:00:00/28	WetekEle	Wetek Electronics Limited
E8:18:63:60:00:00/28	ArtechSo	Artech Solution Co.,Ltd
E8:18:63:70:00:00/28	Siliconc	Siliconcube
E8:18:63:90:00:00/28	BsmWirel	BSM Wireless Inc.
E8:18:63:A0:00:00/28	JdmMobil	JDM Mobile Internet Solution(Shanghai) Co., Ltd.
E8:18:63:B0:00:00/28	ProtekEl	Protek Electronics Group Co.,LTD
E8:18:63:C0:00:00/28	Shenzhen	Shenzhen Hipad Telecommunication Technology Co.,Ltd
E8:18:63:D0:00:00/28	DigitalD	Digital Dynamics, Inc.
E8:18:63:E0:00:00/28	AcopianT	Acopian Technical Company
E8:18:63:F0:00:00/28	Private
EC:9F:0D:00:00:00/28	HesaiPho	Hesai Photonics Technology Co., Ltd
EC:9F:0D:10:00:00/28	SimulaTe	Simula Technology Inc.
EC:9F:0D:20:00:00/28	Drb	DRB Systems
EC:9F:0D:30:00:00/28	WaverlyL	Waverly Labs Inc.
EC:9F:0D:40:00:00/28	Wisioe
EC:9F:0D:50:00:00/28	Paw-Taw-	Paw-Taw-John Services, Inc.
EC:9F:0D:60:00:00/28	Shenzhen	Shenzhen Compare Electronics Co., Ltd
EC:9F:0D:70:00:00/28	BeiJingL	Bei jing Lian Shan times Techonology Co.Ltd
EC:9F:0D:80:00:00/28	Zhejiang	Zhejiang HEJU Communication Technology Co., Ltd
EC:9F:0D:90:00:00/28	Fci
EC:9F:0D:A0:00:00/28	Flexlog	flexlog GmbH
EC:9F:0D:B0:00:00/28	CrrcQing	Crrc Qingdao Sifang Rolling Stock Research Institute Co.,Ltd
EC:9F:0D:C0:00:00/28	Sarcos	Sarcos Corp
EC:9F:0D:D0:00:00/28	SksContr	SKS Control Oy
EC:9F:0D:E0:00:00/28	MaxTechn	MAX Technologies
F0:23:B9:00:00:00/28	Aquametr	Aquametro AG
F0:23:B9:10:00:00/28	Ubiant
