prefix_36	short_name_36	name_36
00:50:C2:55:50:00/36	ControlA	Control Alternative Solutions, Inc.
00:50:C2:55:60:00/36	Freiburg	Freiburger BlickZentrum
00:50:C2:55:70:00/36	Netcomse	Netcomsec Co Ltd
00:50:C2:55:80:00/36	BedoElek	Bedo Elektronik GmbH
00:50:C2:55:90:00/36	FailSafe	Fail Safe Solutions LLC
00:50:C2:55:A0:00/36	Valde	Valde Systems, Inc.
00:50:C2:55:B0:00/36	MatrixTe	Matrix Telecom Pvt. Ltd.
00:50:C2:55:C0:00/36	Ads-Tec	ads-tec GmbH
00:50:C2:55:D0:00/36	AcdElekt	ACD Elektronik GmbH
00:50:C2:55:E0:00/36	HanzasEl	Hanzas Elektronika, Sia
00:50:C2:55:F0:00/36	MoogBroa	Moog Broad Reach
00:50:C2:56:00:00/36	ProconEl	Procon Electronics
00:50:C2:56:10:00/36	SeitecEl	Seitec Elektronik GmbH
00:50:C2:56:20:00/36	C21	C21 Systems Limited
00:50:C2:56:30:00/36	OrtratSL	Ortrat, S.L.
00:50:C2:56:40:00/36	LastMile	Last Mile Gear
00:50:C2:56:50:00/36	Workpowe	Workpower Tecnologia Eletronica Ltda-Epp
00:50:C2:56:60:00/36	Ubinetsy	ubinetsys.co..ltd
00:50:C2:56:70:00/36	Tess	Tess GmbH
00:50:C2:56:80:00/36	Geofocus	GeoFocus, LLC
00:50:C2:56:90:00/36	TwinwinT	Twinwin Technplogy Co.,Ltd.
00:50:C2:56:A0:00/36	GrupoEpe	Grupo Epelsa S.L.
00:50:C2:56:B0:00/36	DatatonU	Dataton Utvecklings AB
00:50:C2:56:C0:00/36	Targeted	Targeted Technologies, LLC
00:50:C2:56:D0:00/36	Computro	Computrol Fuel Systems Inc.
00:50:C2:56:E0:00/36	Lab-ElEl	Lab-El Elektronika Laboratoryjna S.J.
00:50:C2:56:F0:00/36	GmaLlc	Gma, Llc
00:50:C2:57:00:00/36	EllexMed	Ellex Medical Pty Ltd
00:50:C2:57:10:00/36	OberonSe	Oberon Service srl
00:50:C2:57:20:00/36	ChellIns	Chell Instruments Ltd
00:50:C2:57:30:00/36	Datamicr	DATAMICRO Co., Ltd.
00:50:C2:57:40:00/36	Ingenier	Ingeniería AlmudÃ­ S.L.
00:50:C2:57:50:00/36	Solystic
00:50:C2:57:60:00/36	Visi-Tec	Visi-tech Systems Ltd
00:50:C2:57:70:00/36	Advanced	Advanced Software Technologies
00:50:C2:57:80:00/36	DelphiDi	Delphi Display Systems, Inc.
00:50:C2:57:90:00/36	Gastager	Gastager Systemtechnik GmbH
00:50:C2:57:A0:00/36	NventSch	nVent, Schroff GmbH
00:50:C2:57:B0:00/36	Ptswitch
00:50:C2:57:C0:00/36	Éolane
00:50:C2:57:D0:00/36	SierraVi	Sierra Video Systems
00:50:C2:57:E0:00/36	DigitalW	Digital Way
00:50:C2:57:F0:00/36	Orderite	Orderite, Inc.
00:50:C2:58:00:00/36	BuyangEl	Buyang Electronics Industrial co.,Ltd.
00:50:C2:58:10:00/36	Devitech	Devitech ApS
00:50:C2:58:20:00/36	Allsun	AllSun A/S
00:50:C2:58:30:00/36	JungerAu	Junger Audio-Studiotechnik GmbH
00:50:C2:58:40:00/36	ToyotaMo	Toyota Motorsport GmbH
00:50:C2:58:50:00/36	Wireless	Wireless Cables Inc.
00:50:C2:58:60:00/36	Genetix	Genetix Ltd
00:50:C2:58:70:00/36	Dynalco
00:50:C2:58:80:00/36	FederalE	Federal Electronics
00:50:C2:58:90:00/36	HoribaAb	Horiba Abx Sas
00:50:C2:58:A0:00/36	DixellSP	Dixell S.p.a.
00:50:C2:58:B0:00/36	Innovati	Innovative Dynamics GmbH
00:50:C2:58:C0:00/36	LatticeS	Lattice Semiconductor Corp. (LPA)
00:50:C2:58:D0:00/36	Zao
00:50:C2:58:E0:00/36	PennyGil	Penny & Giles Aerospace Ltd
00:50:C2:58:F0:00/36	XoipPty	XoIP Systems Pty Ltd
00:50:C2:59:00:00/36	EmMotors	EM Motorsport Ltd
00:50:C2:59:10:00/36	Grosveno	Grosvenor Technology Ltd
00:50:C2:59:20:00/36	PalodexG	PaloDEx Group Oy
00:50:C2:59:30:00/36	Broadlig	Broadlight
00:50:C2:59:40:00/36	PixelVel	Pixel Velocity, Inc
00:50:C2:59:50:00/36	Callpod	Callpod, Inc.
00:50:C2:59:60:00/36	Spansion
00:50:C2:59:70:00/36	Nautel	Nautel Limited
00:50:C2:59:80:00/36	Bundesam	Bundesamt für Strahlenschutz
00:50:C2:59:90:00/36	FenTechn	Fen Technology Limited
00:50:C2:59:A0:00/36	Multitro	MultiTrode Pty Ltd
00:50:C2:59:B0:00/36	Sapec
00:50:C2:59:C0:00/36	DelsatGr	Delsat Group S.A.
00:50:C2:59:D0:00/36	DssNetwo	DSS Networks, Inc.
00:50:C2:59:E0:00/36	Legerity
00:50:C2:59:F0:00/36	Ads-Tec	ads-tec GmbH
00:50:C2:5A:00:00/36	RudolphT	Rudolph Technologies, Inc.
00:50:C2:5A:10:00/36	Vestfold	Vestfold Butikkdata AS
00:50:C2:5A:20:00/36	Inet	iNET Systems Inc.
00:50:C2:5A:30:00/36	LumelSA	Lumel S.A.
00:50:C2:5A:40:00/36	FederalS	Federal State Unitary Enterprise Experimental Factory for Sc
00:50:C2:5A:50:00/36	EquiposD	Equipos de Telecomunicación Optoelectronicos, S.A.
00:50:C2:5A:60:00/36	PlasticL	Plastic Logic
00:50:C2:5A:70:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:5A:80:00/36	EtapNv	Etap Nv
00:50:C2:5A:90:00/36	AycTelec	AYC Telecom Ltd
00:50:C2:5A:A0:00/36	Transenn	Transenna AB
00:50:C2:5A:B0:00/36	EatonEle	Eaton Corp. Electrical Group Data Center Solutions - Pulizzi
00:50:C2:5A:C0:00/36	Kinemetr	Kinemetrics, Inc.
00:50:C2:5A:D0:00/36	Emcom	Emcom Systems
00:50:C2:5A:E0:00/36	CpsEurop	Cps Europe B.V.
00:50:C2:5A:F0:00/36	DorletSa	Dorlet Sau
00:50:C2:5B:00:00/36	Incotec	INCOTEC GmbH
00:50:C2:5B:10:00/36	Rosta	Rosta Ltd
00:50:C2:5B:20:00/36	Syntroni	Syntronic AB
00:50:C2:5B:30:00/36	HitecomS	HITECOM System
00:50:C2:5B:40:00/36	Terrasci	Terrascience Systems Ltd.
00:50:C2:5B:50:00/36	Rafael
00:50:C2:5B:60:00/36	KontronB	Kontron (BeiJing) Technology Co.,Ltd
00:50:C2:5B:70:00/36	Avermedi	AVerMedia Technologies, Inc.
00:50:C2:5B:80:00/36	Westfali	WestfaliaSurge GmbH
00:50:C2:5B:90:00/36	TaiwanVi	Taiwan Video & Monitor
00:50:C2:5B:A0:00/36	SaiaBurg	SAIA Burgess Controls AG
00:50:C2:5B:B0:00/36	UnicTech	Unic Technologies Inc
00:50:C2:5B:C0:00/36	Guangzho	Guangzhou Hui Si Information Technologies Inc.
00:50:C2:5B:D0:00/36	NomusCom	Nomus Comm Systems
00:50:C2:5B:E0:00/36	CardAcce	Card Access Services Pty Ltd
00:50:C2:5B:F0:00/36	TechimpS	Techimp Systems S.r.l.
00:50:C2:5C:00:00/36	Pyott-Bo	Pyott-Boone Electronics
00:50:C2:5C:10:00/36	RLDrake	R. L. Drake Company
00:50:C2:5C:20:00/36	Intuitiv	Intuitive Surgical, Inc
00:50:C2:5C:30:00/36	KsSystem	KS System GmbH
00:50:C2:5C:40:00/36	Promik	ProMik GmbH
00:50:C2:5C:50:00/36	RadiantI	Radiant Imaging, Inc.
00:50:C2:5C:60:00/36	Technisc	Technische Alternative GmbH
00:50:C2:5C:70:00/36	InsyncTe	InSync Technology Ltd
00:50:C2:5C:80:00/36	GeorgiaT	Georgia Tech Research Institute
00:50:C2:5C:90:00/36	Shenzhen	Shenzhen Quanlong Technique Co.Ltd
00:50:C2:5C:A0:00/36	BuyangEl	Buyang Electronics Industrial Co., Ltd.
00:50:C2:5C:B0:00/36	KoboldSi	Kobold Sistemi s.r.l.
00:50:C2:5C:C0:00/36	Enseo	Enseo, Inc.
00:50:C2:5C:D0:00/36	RadaElec	RADA Electronics Industries Ltd.
00:50:C2:5C:E0:00/36	RokeMano	Roke Manor Research Ltd
00:50:C2:5C:F0:00/36	InnomedM	Innomed Medical Inc
00:50:C2:5D:00:00/36	Automata	Automata Spa
00:50:C2:5D:10:00/36	MeucciSo	Meucci Solutions
00:50:C2:5D:20:00/36	Da-Desig	DA-Design Oy
00:50:C2:5D:30:00/36	Wexiodis	Wexiodisk AB
00:50:C2:5D:40:00/36	BuyangEl	Buyang Electronics Industrial Co., Ltd.
00:50:C2:5D:50:00/36	CannonTe	Cannon Technologies
00:50:C2:5D:60:00/36	Bioacces	BioAccess Tecnologia em Biometria Ltda.
00:50:C2:5D:70:00/36	Synrad	Synrad, Inc.
00:50:C2:5D:80:00/36	Technifo	Technifor Sas
00:50:C2:5D:90:00/36	CrimsonM	Crimson Microsystems, Inc.
00:50:C2:5D:A0:00/36	TonnaEle	Tonna Electronique
00:50:C2:5D:B0:00/36	SecureSe	Secure Systems & Services
00:50:C2:5D:C0:00/36	RmMichae	RM Michaelides Software & Elektronik GmbH
00:50:C2:5D:D0:00/36	Somerdat	SomerData ltd
00:50:C2:5D:E0:00/36	MagalSen	Magal Senstar Inc.
00:50:C2:5D:F0:00/36	Gnutek	Gnutek Ltd.
00:50:C2:5E:00:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:5E:10:00/36	IttiamP	Ittiam Systems (P) Ltd
00:50:C2:5E:20:00/36	PyramidC	PYRAMID Computer GmbH
00:50:C2:5E:30:00/36	Computec	Computechnic AG
00:50:C2:5E:40:00/36	BuyangEl	Buyang Electronics Industrial Co., Ltd.
00:50:C2:5E:50:00/36	Stresste	Stresstech OY
00:50:C2:5E:60:00/36	Musatel
00:50:C2:5E:70:00/36	EadsTest	Eads Test & Services
00:50:C2:5E:80:00/36	Info-Chi	Info-Chip Communications Ltd.
00:50:C2:5E:90:00/36	MicroTec	Micro Technology Services Inc.
00:50:C2:5E:A0:00/36	MicroEle	Micro Elektronische Producten
00:50:C2:5E:B0:00/36	GarperTe	Garper Telecomunicaciones, S.L.
00:50:C2:5E:C0:00/36	AsisTech	ASiS Technologies Pte Ltd
00:50:C2:5E:D0:00/36	Aquarott	Aquarotter A Franke Company
00:50:C2:5E:E0:00/36	Condre	Condre Corporation
00:50:C2:5E:F0:00/36	Pikkerto	pikkerton GmbH
00:50:C2:5F:00:00/36	DiasInfr	DIAS Infrared GmbH
00:50:C2:5F:10:00/36	Technoma	Technomarine JSC
00:50:C2:5F:20:00/36	EsemGrün	ESEM Grünau GmbH & Co. KG
00:50:C2:5F:30:00/36	PosnetPo	POSNET Polska S.A.
00:50:C2:5F:40:00/36	Teamproj	TeamProjects BV
00:50:C2:5F:50:00/36	Genesis	Genesis inc
00:50:C2:5F:60:00/36	Cambridg	Cambridge Consultants Ltd
00:50:C2:5F:70:00/36	Metrolog	Metrologic Group
00:50:C2:5F:80:00/36	GrupoEpe	Grupo Epelsa S.L.
00:50:C2:5F:90:00/36	RotharyS	ROTHARY Solutions AG
00:50:C2:5F:A0:00/36	LeaDOO	LEA d.o.o.
00:50:C2:5F:B0:00/36	AllElect	All-Systems Electronics Pty Ltd
00:50:C2:5F:C0:00/36	Filmligh	FilmLight Limited
00:50:C2:5F:D0:00/36	MegElect	MEG Electronic Inc.
00:50:C2:5F:E0:00/36	Novacomm	Novacomm Ltda
00:50:C2:5F:F0:00/36	GazelleM	Gazelle Monitoring Systems
00:50:C2:60:00:00/36	ProtecFi	Protec Fire Detection plc
00:50:C2:60:10:00/36	Medavant	MedAvant Healthcare
00:50:C2:60:20:00/36	ChauvinA	Chauvin Arnoux
00:50:C2:60:30:00/36	Cerus	Cerus Corp
00:50:C2:60:40:00/36	HcjbGlob	HCJB Global
00:50:C2:60:50:00/36	Swistec	Swistec GmbH
00:50:C2:60:60:00/36	Shenzhen	Shenzhen Huazhong Technology Inc
00:50:C2:60:70:00/36	TelecomF	Telecom FM
00:50:C2:60:80:00/36	SilexInd	Silex Industrial Automation Ltd.
00:50:C2:60:90:00/36	Toptech	Toptech Systems, Inc.
00:50:C2:60:A0:00/36	GradualT	Gradual Tecnologia Ltda.
00:50:C2:60:B0:00/36	Shanghai	Shanghai QianJin Electronic Equipment Co. Ltd.
00:50:C2:60:C0:00/36	Identic	Identic Ab
00:50:C2:60:D0:00/36	SiconSrl	Sicon srl
00:50:C2:60:E0:00/36	Automati	Automation and Control Technology, Inc.
00:50:C2:60:F0:00/36	Kommunik	Kommunikations- & Sicherheitssysteme Gesellschaft m.b.H
00:50:C2:61:00:00/36	FdtManuf	FDT Manufacturing, LLC
00:50:C2:61:10:00/36	Brookhav	Brookhaven National Laboratory
00:50:C2:61:20:00/36	Ihp	IHP-GmbH
00:50:C2:61:30:00/36	TattileS	Tattile Srl
00:50:C2:61:40:00/36	Proserv
00:50:C2:61:50:00/36	AxisElec	Axis Electronics
00:50:C2:61:60:00/36	Honeywel	Honeywell
00:50:C2:61:70:00/36	Narinet	Narinet, Inc.
00:50:C2:61:80:00/36	Intergra	Intergrated Security Mfg. Ltd
00:50:C2:61:90:00/36	Linkbit	Linkbit, Inc.
00:50:C2:61:A0:00/36	Communic	Communication Components Inc.
00:50:C2:61:B0:00/36	NciTechn	NCI Technologies Inc.
00:50:C2:61:C0:00/36	Testpro	TestPro Systems, Inc.
00:50:C2:61:D0:00/36	Sutus	Sutus Inc
00:50:C2:61:E0:00/36	LesterEl	Lester Electronics Ltd
00:50:C2:61:F0:00/36	ImagineC	Imagine Communications
00:50:C2:62:00:00/36	Harman/B	Harman/Becker Automotive Systems GmbH
00:50:C2:62:10:00/36	Version-	Version-T
00:50:C2:62:20:00/36	2NTeleko	2N TELEKOMUNIKACE a.s.
00:50:C2:62:30:00/36	Safeline	Safeline Sl
00:50:C2:62:40:00/36	ComtestN	Comtest Networks
00:50:C2:62:50:00/36	Ebneuro	EBNeuro SpA
00:50:C2:62:60:00/36	WinsysIn	Winsys Informatica ltda
00:50:C2:62:70:00/36	Junglesy	JungleSystem Co., Ltd.
00:50:C2:62:80:00/36	DareDeve	DARE Development
00:50:C2:62:90:00/36	Macdonal	MacDonald Humfrey (Products) Ltd
00:50:C2:62:A0:00/36	PrismaEn	Prisma Engineering srl
00:50:C2:62:B0:00/36	FirstCon	First Control Systems AB
00:50:C2:62:C0:00/36	Airmatri	AirMatrix, Inc.
00:50:C2:62:D0:00/36	ProconEl	Procon Electronics
00:50:C2:62:E0:00/36	TdmIngén	TDM Ingénierie
00:50:C2:62:F0:00/36	Qes
00:50:C2:63:00:00/36	AuroraFl	Aurora Flight Sciences
00:50:C2:63:10:00/36	Fraunhof	Fraunhofer IIS
00:50:C2:63:20:00/36	Rosetech	RoseTechnology A/S
00:50:C2:63:30:00/36	RiceUniv	Rice University
00:50:C2:63:40:00/36	Sohon	Sohon Inc
00:50:C2:63:50:00/36	Shockfis	Shockfish SA
00:50:C2:63:60:00/36	Dspace	dSPACE GmbH
00:50:C2:63:70:00/36	Omnitrol	Omnitrol Networks, Inc.
00:50:C2:63:80:00/36	Hungaroc	HUNGAROCOM Telecommunication Ltd.
00:50:C2:63:90:00/36	Qstreams	Qstreams Networks Inc.
00:50:C2:63:A0:00/36	3Dsp	3DSP Corporation
00:50:C2:63:B0:00/36	Powis	Powis Corporation
00:50:C2:63:C0:00/36	DpictIma	dPict Imaging, Inc.
00:50:C2:63:D0:00/36	Iders	IDERs Inc
00:50:C2:63:E0:00/36	T2Commun	T2 Communication Ltd
00:50:C2:63:F0:00/36	SpeechTe	Speech Technology Center Limited
00:50:C2:64:00:00/36	Iac
00:50:C2:64:10:00/36	NeoInfor	NEO Information Systems Co., Ltd.
00:50:C2:64:20:00/36	StantonT	Stanton Technologies Sdn Bhd
00:50:C2:64:30:00/36	Enatel	Enatel Limited
00:50:C2:64:40:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:64:50:00/36	Software	The Software Group Limited
00:50:C2:64:60:00/36	Trutouch	Trutouch Technologies Inc
00:50:C2:64:70:00/36	R&DTechn	R&D Technology Solutionz Limited
00:50:C2:64:80:00/36	Fidelity	Fidelity Comtech, Inc.
00:50:C2:64:90:00/36	Pan-Star	Pan-STARRS
00:50:C2:64:A0:00/36	Cpqd
00:50:C2:64:B0:00/36	Mangodsp
00:50:C2:64:C0:00/36	Cis	CIS Corporation
00:50:C2:64:D0:00/36	TeraInfo	Tera Information System Labs
00:50:C2:64:E0:00/36	Northern	Northern Power
00:50:C2:64:F0:00/36	MaLighti	MA Lighting Technology GmbH
00:50:C2:65:00:00/36	LiquidBr	Liquid Breaker, LLC
00:50:C2:65:10:00/36	Staer	Staer Spa
00:50:C2:65:20:00/36	WidecoSw	Wideco Sweden AB
00:50:C2:65:30:00/36	DobleEng	Doble Engineering
00:50:C2:65:40:00/36	PalodexG	PaloDEx Group Oy
00:50:C2:65:50:00/36	PhysikIn	Physik Instrumente (PI) GmbH&Co.KG
00:50:C2:65:60:00/36	LdaAudio	LDA Audio Video Profesional
00:50:C2:65:70:00/36	MonytelS	Monytel S.A.
00:50:C2:65:80:00/36	Openpkg	OpenPKG GmbH
00:50:C2:65:90:00/36	DorsettT	Dorsett Technologies, Inc.
00:50:C2:65:A0:00/36	Hisstema	Hisstema AB
00:50:C2:65:B0:00/36	Silverbr	Silverbrook Research
00:50:C2:65:C0:00/36	VtzDOO	VTZ d.o.o.
00:50:C2:65:D0:00/36	RedfoneC	Redfone Communications LLC
00:50:C2:65:E0:00/36	Cantion	Cantion A/S
00:50:C2:65:F0:00/36	Invocon	Invocon, Inc.
00:50:C2:66:00:00/36	Izisoft
00:50:C2:66:10:00/36	PCE	P.C.E.
00:50:C2:66:20:00/36	AsiaPaci	Asia Pacific Card & System Sdn Bhd
00:50:C2:66:30:00/36	Coe	COE Limited
00:50:C2:66:40:00/36	WestelWi	Westel Wireless Systems
00:50:C2:66:50:00/36	Networks	NetworkSound, Inc
00:50:C2:66:60:00/36	XworksNz	Xworks NZ Limited
00:50:C2:66:70:00/36	Vocality	Vocality International Ltd
00:50:C2:66:80:00/36	KeithKoe	Keith & Koep GmbH
00:50:C2:66:90:00/36	DspDesig	Dsp Design
00:50:C2:66:A0:00/36	AbbTrans	ABB Transmission and Distribution Automation Equipment (Xiamen) Co., Ltd.
00:50:C2:66:B0:00/36	Flsystem
00:50:C2:66:C0:00/36	Desy
00:50:C2:66:D0:00/36	DigitekS	DIGITEK S.p.A.
00:50:C2:66:E0:00/36	Linear	Linear Systems Ltd.
00:50:C2:66:F0:00/36	Nilan	Nilan A/S
00:50:C2:67:00:00/36	NaimAudi	Naim Audio
00:50:C2:67:10:00/36	SkylineP	Skyline Products, Inc
00:50:C2:67:20:00/36	DdsElett	DDS Elettronica srl
00:50:C2:67:30:00/36	FerrariE	Ferrari electronic AG
00:50:C2:67:40:00/36	ProtechO	Protech Optronics Co., Ltd.
00:50:C2:67:50:00/36	KentonRe	Kenton Research Ltd
00:50:C2:67:60:00/36	Eds
00:50:C2:67:70:00/36	ProconxP	ProconX Pty Ltd
00:50:C2:67:80:00/36	Ihm
00:50:C2:67:90:00/36	Industri	Industrial Vacuum Systems
00:50:C2:67:A0:00/36	Cc	CC Systems AB
00:50:C2:67:B0:00/36	SpartonE	Sparton Electronics
00:50:C2:67:C0:00/36	GogoBa	Gogo BA
00:50:C2:67:D0:00/36	EsaMesst	ESA Messtechnik GmbH
00:50:C2:67:E0:00/36	SaiaBurg	SAIA Burgess Controls AG
00:50:C2:67:F0:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:68:00:00/36	HoneyNet	Honey Network Research Limited
00:50:C2:68:10:00/36	OwasysAd	Owasys Advanced Wireless Devices
00:50:C2:68:20:00/36	Commet	Commet AB
00:50:C2:68:30:00/36	MeggittS	MEGGITT Safety System
00:50:C2:68:40:00/36	ReasonTe	REASON Tecnologia S.A.
00:50:C2:68:50:00/36	Datamars	Datamars SA
00:50:C2:68:60:00/36	AnnaxAnz	ANNAX Anzeigesysteme GmbH
00:50:C2:68:70:00/36	AccessSp	Access Specialties, Inc
00:50:C2:68:80:00/36	ElkProdu	Elk Products
00:50:C2:68:90:00/36	RfCode	RF Code, Inc.
00:50:C2:68:A0:00/36	ZhuhaiJi	Zhuhai Jiahe Electronics Co.,LTD
00:50:C2:68:B0:00/36	Simtek	Simtek Inc.
00:50:C2:68:C0:00/36	Isochron	Isochron Inc
00:50:C2:68:D0:00/36	CxrLarus	CXR Larus Corporation
00:50:C2:68:E0:00/36	Selco
00:50:C2:68:F0:00/36	Bertroni	Bertronic Srl
00:50:C2:69:00:00/36	GhlBerha	GHL Systems Berhad
00:50:C2:69:10:00/36	Interopi	Interopix, Inc.
00:50:C2:69:20:00/36	MateMedi	Mate Media Access Technologies
00:50:C2:69:30:00/36	TechComm	Tech Comm, Inc.
00:50:C2:69:40:00/36	InitelSr	Initel srl
00:50:C2:69:50:00/36	Purelink	Purelink Technology, inc.
00:50:C2:69:60:00/36	Casabyte	Casabyte Inc.
00:50:C2:69:70:00/36	MonarchI	Monarch Instrument
00:50:C2:69:80:00/36	NavtechR	Navtech Radar Ltd
00:50:C2:69:90:00/36	Bulleten	Bulletendpoints Enterprises Inc
00:50:C2:69:A0:00/36	Storetec	StoreTech Limited
00:50:C2:69:B0:00/36	TsienUk	Tsien (UK) Ltd
00:50:C2:69:C0:00/36	BugLabs	Bug Labs, Inc.
00:50:C2:69:D0:00/36	Dvation	Dvation.co.,Ltd
00:50:C2:69:E0:00/36	Ideus	Ideus AB
00:50:C2:69:F0:00/36	TotalRfL	Total RF, LLC
00:50:C2:6A:00:00/36	GfpLabSR	GFP Lab S.r.l.
00:50:C2:6A:10:00/36	Pricol	Pricol Limited
00:50:C2:6A:20:00/36	CadiScie	Cadi Scientific Pte Ltd
00:50:C2:6A:30:00/36	Createch	CreaTech Electronics Co.
00:50:C2:6A:40:00/36	Teletask
00:50:C2:6A:50:00/36	EatonFhf	EATON FHF Funke + Huster Fernsig GmbH
00:50:C2:6A:60:00/36	VictoryC	Victory Concept Industries Ltd.
00:50:C2:6A:70:00/36	HoerIndu	Hoer GmbH & Co. Industrie-Electronic KG
00:50:C2:6A:80:00/36	DelcanTe	Delcan Technologies, Inc
00:50:C2:6A:90:00/36	ArmidaTe	Armida Technologies Corporation
00:50:C2:6A:A0:00/36	Ifox-Ind	Ifox - Industria e Comercio Ltda
00:50:C2:6A:B0:00/36	Software	Softwareentwicklung
00:50:C2:6A:C0:00/36	ThalesUk	Thales UK
00:50:C2:6A:D0:00/36	Heim-Bür	Heim- & Bürokommunikation
00:50:C2:6A:E0:00/36	Qualisys	Qualisys AB
00:50:C2:6A:F0:00/36	Nanoradi	Nanoradio AB
00:50:C2:6B:00:00/36	SmartKey	Smart Key International Limited
00:50:C2:6B:10:00/36	BurkTech	Burk Technology
00:50:C2:6B:20:00/36	Edgeware	Edgeware AB
00:50:C2:6B:30:00/36	4RfCommu	4RF Communications Ltd
00:50:C2:6B:40:00/36	Somesca
00:50:C2:6B:50:00/36	Triumf
00:50:C2:6B:60:00/36	Commodas	CommoDaS GmbH
00:50:C2:6B:70:00/36	SystemLs	System LSI CO.Ltd.
00:50:C2:6B:80:00/36	EpecOy	Epec Oy
00:50:C2:6B:90:00/36	Unipo	unipo GmbH
00:50:C2:6B:A0:00/36	FertronC	Fertron Controle e Automacao Industrial Ltda.
00:50:C2:6B:B0:00/36	EleMagSR	Ele.Mag S.r.l.
00:50:C2:6B:C0:00/36	Paraytec	Paraytec Ltd
00:50:C2:6B:D0:00/36	MitronOy	Mitron Oy
00:50:C2:6B:E0:00/36	Estec	ESTEC Co.,Ltd.
00:50:C2:6B:F0:00/36	Optoplan	Optoplan as
00:50:C2:6C:00:00/36	GlosterS	Gloster Sante Europe
00:50:C2:6C:10:00/36	RadiusSw	RADIUS Sweden AB
00:50:C2:6C:20:00/36	Hoseotel	HoseoTelnet Inc...
00:50:C2:6C:30:00/36	Itracs	iTRACS Corporation
00:50:C2:6C:40:00/36	Rexxon	REXXON GmbH
00:50:C2:6C:50:00/36	Oerlikon	Oerlikon Contraves AG
00:50:C2:6C:60:00/36	Medavant	MedAvant Healthcare
00:50:C2:6C:70:00/36	Quickcir	QuickCircuit Ltd.
00:50:C2:6C:80:00/36	B&SMedia	B&S MEDIA Co., LTD.
00:50:C2:6C:90:00/36	Netami
00:50:C2:6C:A0:00/36	DynamicH	Dynamic Hearing Pty Ltd
00:50:C2:6C:B0:00/36	StreamPr	Stream Processors
00:50:C2:6C:C0:00/36	WidmerTi	Widmer Time Recorder Co., Inc.
00:50:C2:6C:D0:00/36	Rgm	Rgm Spa
00:50:C2:6C:E0:00/36	EmitallS	EMITALL Surveillance S.A,
00:50:C2:6C:F0:00/36	Microway
00:50:C2:6D:00:00/36	EdsSyste	EDS Systemtechnik
00:50:C2:6D:10:00/36	Schnick-	Schnick-Schnack-Systems GmbH
00:50:C2:6D:20:00/36	Lumistar	Lumistar Incorporated
00:50:C2:6D:30:00/36	Digisens	DigiSensory technologies Pty Ltd
00:50:C2:6D:40:00/36	EtaniEle	Etani Electronics Co.,Ltd.
00:50:C2:6D:50:00/36	BeckerEl	Becker Electronics GmbH
00:50:C2:6D:60:00/36	AdlElect	ADL Electronics Ltd.
00:50:C2:6D:70:00/36	MavenirS	Mavenir System, Inc.
00:50:C2:6D:80:00/36	BlHealth	BL Healthcare, Inc.
00:50:C2:6D:90:00/36	AjecoOy	Ajeco Oy
00:50:C2:6D:A0:00/36	TechnoFi	Techno Fittings S.r.l.
00:50:C2:6D:B0:00/36	Gebhardt	Gebhardt Ventilatoren GmbH
00:50:C2:6D:C0:00/36	L-3Commu	L-3 Communications Mobile-Vision, Inc.
00:50:C2:6D:D0:00/36	Zmicro	Zmicro Systems Inc
00:50:C2:6D:E0:00/36	LaserToo	Laser Tools & Technics Corp.
00:50:C2:6D:F0:00/36	QrScienc	QR Sciences Ltd
00:50:C2:6E:00:00/36	Firsttru	FIRSTTRUST Co.,Ltd.
00:50:C2:6E:10:00/36	Newonsys	NewOnSys Ltd.
00:50:C2:6E:20:00/36	PhytecMe	Phytec Messtechnik GmbH
00:50:C2:6E:30:00/36	MirosAs	Miros AS
00:50:C2:6E:40:00/36	Mangodsp
00:50:C2:6E:50:00/36	Boeckele	Boeckeler Instruments, Inc.
00:50:C2:6E:60:00/36	Lanetco
00:50:C2:6E:70:00/36	AceAxis	Ace Axis Limited
00:50:C2:6E:80:00/36	Anymax
00:50:C2:6E:90:00/36	BandoEle	Bando electronic communication Co.Lltd
00:50:C2:6E:A0:00/36	FirstecS	Firstec Sa
00:50:C2:6E:B0:00/36	Harrison	Harrison Audio, LLC
00:50:C2:6E:C0:00/36	Netistix	Netistix Technologies Corporation
00:50:C2:6E:D0:00/36	SechanEl	Sechan Electronics, Inc.
00:50:C2:6E:E0:00/36	Interact	Interactive Electronic Systems
00:50:C2:6E:F0:00/36	Pneumopa	Pneumopartners LaenneXT SA
00:50:C2:6F:00:00/36	StanleyS	Stanley Security Solutions, Inc.
00:50:C2:6F:10:00/36	ItsTelec	ITS Telecom
00:50:C2:6F:20:00/36	LaserEle	Laser Electronics Ltd
00:50:C2:6F:30:00/36	E3Switch	E3Switch LLC
00:50:C2:6F:40:00/36	Cryogeni	Cryogenic Control Systems, Inc.
00:50:C2:6F:50:00/36	KitronMi	Kitron Microelectronics AB
00:50:C2:6F:60:00/36	AvSatcom	AV SatCom AS
00:50:C2:6F:70:00/36	Infoplan	infoplan Gesellschaftfür Informationssysteme mbH
00:50:C2:6F:80:00/36	RvTechno	RV Technology Limited
